gps_x,gps_y,gt_x,gt_y,lon,lat,matched,edge_id,lane_index,lane_pos,is_internal_edge,raw_x,raw_y,matched_x,matched_y,matched_lat,matched_lon,match_error_m,unmatched_reason
199.7637971,807.6942707,200.3532979,807.5745675,145.1287675,-37.91310405,TRUE,-93686025#2,0,5.211248507,FALSE,199.7637971,807.6942707,200.3529748,807.5729764,-37.91310525,145.1287741,0.601533615,
197.7677255,795.4688699,198.2271966,795.4043757,145.128742,-37.91321382,TRUE,-93686025#2,0,17.5752769,FALSE,197.7677255,795.4688699,198.2264355,795.3989534,-37.91321453,145.1287472,0.464007719,
197.2650441,782.3833155,196.5292868,782.4742281,145.1287333,-37.9133316,TRUE,:cluster_1087758731_9139166577_9141044959_0,0,7.015813424,TRUE,197.2650441,782.3833155,196.5296465,782.4771392,-37.91333063,145.1287249,0.74135855,
196.1310093,770.720468,195.1382413,770.8331039,145.1287177,-37.91343646,TRUE,-93686025#0,0,4.717595243,FALSE,196.1310093,770.720468,195.1381703,770.832478,-37.91343527,145.1287065,0.999137362,
198.5381926,760.3973765,193.9619037,760.9528433,145.1287427,-37.91352989,TRUE,-93686025#0,0,14.66902814,FALSE,198.5381926,760.3973765,193.9616677,760.9508989,-37.91352407,145.1286908,4.609877108,
206.4965897,753.816161,206.1368573,751.4502051,145.1288317,-37.91359061,TRUE,-93686025#0,0,35.47705302,FALSE,206.4965897,753.816161,206.1415405,751.4494931,-37.91361187,145.1288272,2.393152111,
223.113888,751.6948366,222.6939304,748.9327803,145.1290202,-37.91361273,TRUE,-93686025#0,0,52.22665041,FALSE,223.113888,751.6948366,222.7008247,748.9317321,-37.91363754,145.1290149,2.793808848,
229.0058979,751.5818403,228.4696003,748.054617,145.1290872,-37.91361481,TRUE,-93686025#0,0,58.06947928,FALSE,229.0058979,751.5818403,228.4772658,748.0534515,-37.9136465,145.1290803,3.567769548,
234.511181,747.1423585,234.5131402,747.1559408,145.1291487,-37.9136558,TRUE,:7572448743_1,0,2.618414509,TRUE,234.511181,747.1423585,234.5115905,747.1561643,-37.91365567,145.1291488,0.013811902,
249.3159205,745.262967,249.2947576,745.1088279,145.1293167,-37.9136754,TRUE,-93686034#0,0,12.36082726,FALSE,249.3159205,745.262967,249.2959448,745.1086649,-37.91367679,145.1293164,0.155589762,
258.0677465,744.9883474,257.9235267,743.9273653,145.1294161,-37.91367946,TRUE,-93686034#0,0,21.0709504,FALSE,258.0677465,744.9883474,257.9255507,743.9270902,-37.91368899,145.1294142,1.070741073,
265.944776,742.1757009,266.0330403,742.8250352,145.129505,-37.91370622,TRUE,-93686034#0,0,29.25583472,FALSE,265.944776,742.1757009,266.0358506,742.8246532,-37.91370039,145.1295062,0.655311844,
282.0065001,740.8262855,281.9834734,740.6568849,145.1296874,-37.91372128,TRUE,-93686034#0,0,45.35451281,FALSE,282.0065001,740.8262855,281.9878301,740.6562927,-37.91372281,145.1296871,0.171014957,
286.83428,738.2785148,287.0637051,739.9663265,145.1297417,-37.9137451,TRUE,46129059#5,0,3.196295945,FALSE,286.83428,738.2785148,286.6331931,736.794549,-37.91375843,145.129739,1.497528148,
290.0587716,727.982122,292.0526697,727.6743082,145.129776,-37.91383844,TRUE,:588089675_1,0,9.001072474,TRUE,290.0587716,727.982122,288.9672059,728.0196441,-37.9138379,145.1297636,1.092210395,
287.1489565,717.8110655,290.5440251,717.4073523,145.1297406,-37.91392953,TRUE,46129059#3,0,27.80913858,FALSE,287.1489565,717.8110655,287.3736965,717.784589,-37.91392981,145.1297431,0.226294226,
288.1787959,707.9462955,289.4017033,707.8008775,145.12975,-37.91401858,TRUE,-46129059#3,0,11.84207225,FALSE,288.1787959,707.9462955,289.4016909,707.8007735,-37.91402012,145.1297639,1.231522976,
287.9241018,693.0776585,287.6547496,693.1096877,145.1297437,-37.91415248,TRUE,-46129059#3,0,26.63689503,FALSE,287.9241018,693.0776585,287.6547217,693.1094537,-37.91415214,145.1297407,0.271249984,
286.1041282,679.3031664,285.9113863,679.3292798,145.1297199,-37.91427623,TRUE,-46129059#2,0,1.180790892,FALSE,286.1041282,679.3031664,285.9114702,679.3298994,-37.91427596,145.1297177,0.194503837,
284.4818691,667.3711116,284.3035853,667.3950745,145.1296987,-37.91438343,TRUE,:cluster_1087758767_13253252981_5408819640_19,0,8.530686503,TRUE,284.4818691,667.3711116,284.3036211,667.3953412,-37.91438318,145.1296967,0.179887223,
284.9163935,656.2858912,282.8657939,656.5567252,145.1297011,-37.91448336,TRUE,-46129059#1,0,8.203028532,FALSE,284.9163935,656.2858912,282.8659088,656.5575954,-37.91448055,145.1296779,2.068407735,
283.9464184,649.0339867,281.9077864,649.30324,145.1296885,-37.91454851,TRUE,-46129059#1,0,15.51872194,FALSE,283.9464184,649.0339867,281.9080039,649.3048863,-37.91454571,145.1296653,2.056336662,
283.4028585,640.9332605,280.8469033,641.2708395,145.1296804,-37.91462139,TRUE,-46129059#1,0,23.62001095,FALSE,283.4028585,640.9332605,280.8472343,641.2733453,-37.91461786,145.1296515,2.578152982,
280.2674891,635.713388,280.1155507,635.7334553,145.1296436,-37.91466784,TRUE,-46129059#1,0,29.20488553,FALSE,280.2674891,635.713388,280.1159599,635.7365536,-37.91466761,145.1296419,0.153289729,
282.1081738,632.9473917,279.7742538,633.2723679,145.1296639,-37.91469309,TRUE,:563619361_15,0,5.728966525,TRUE,282.1081738,632.9473917,282.0955784,632.6639485,-37.91469565,145.1296637,0.283722883,
292.8086317,620.4655582,292.8469274,620.8919426,145.1297827,-37.91480747,TRUE,44348023#1,0,9.014538016,FALSE,292.8086317,620.4655582,292.8283977,620.8936069,-37.91480361,145.129783,0.428504796,
298.6623078,620.0498728,298.6888592,620.2982525,145.1298492,-37.91481227,TRUE,44348023#1,0,14.87464459,FALSE,298.6623078,620.0498728,298.6583348,620.3015156,-37.91481,145.1298492,0.251674112,
302.6970354,619.7120896,302.7137023,619.8680034,145.129895,-37.91481604,TRUE,44348023#1,0,18.91408229,FALSE,302.6970354,619.7120896,302.6748886,619.8721525,-37.9148146,145.1298948,0.161587798,
312.5510877,618.8871119,312.5436145,618.8172018,145.1300068,-37.91482525,TRUE,44348023#1,0,28.7796388,FALSE,312.5510877,618.8871119,312.4845555,618.8235151,-37.91482582,145.1300061,0.092038478,
319.5424719,618.240974,319.5053427,617.951813,145.1300862,-37.91483234,TRUE,1038136215,0,5.562405795,FALSE,319.5424719,618.240974,319.5071105,617.951586,-37.91483494,145.1300857,0.291540492,
323.5294835,617.8137988,323.4816462,617.4412433,145.1301314,-37.91483691,TRUE,1038136215,0,9.572639549,FALSE,323.5294835,617.8137988,323.4846884,617.4408527,-37.91484026,145.1301308,0.375626682,
326.9278754,617.4496895,326.8709109,617.0060513,145.13017,-37.9148408,TRUE,1038136215,0,12.9908252,FALSE,326.9278754,617.4496895,326.8750393,617.0055212,-37.91484479,145.1301693,0.447299861,
338.6262534,616.196293,338.9508196,615.9338305,145.1303027,-37.91485421,TRUE,1038136215,0,24.75734141,FALSE,338.6262534,616.196293,338.5457394,615.5069672,-37.9148604,145.1303016,0.694011905,
345.8802975,615.3017446,345.9895033,616.1900179,145.130385,-37.91486358,TRUE,139327110#0,1,4.260872049,FALSE,345.8802975,615.3017446,345.9890317,616.1900759,-37.91485559,145.1303864,0.894961221,
354.8797255,614.1207238,354.9979682,615.0825024,145.1304871,-37.91487584,TRUE,139327110#0,1,13.33614959,FALSE,354.8797255,614.1207238,354.9964923,615.0826838,-37.9148672,145.1304886,0.969020951,
363.6137419,612.9745239,363.740756,614.0076497,145.1305861,-37.91488774,TRUE,139327110#0,1,22.14377976,FALSE,363.6137419,612.9745239,363.7383055,614.0079509,-37.91487846,145.1305878,1.040907065,
370.1722122,612.1138224,370.3058139,613.2005306,145.1306605,-37.91489668,TRUE,139327110#0,1,28.75752835,FALSE,370.1722122,612.1138224,370.3026314,613.2009219,-37.91488691,145.1306622,1.094894734,
383.7027489,610.3381257,383.849943,611.5353931,145.1308139,-37.91491512,TRUE,139327110#0,1,42.4021095,FALSE,383.7027489,610.3381257,383.8452504,611.53597,-37.91490436,145.1308158,1.206290876,
391.6091474,609.3342066,391.7602041,610.5628926,145.1309036,-37.91492559,TRUE,139327110#0,1,50.37103833,FALSE,391.6091474,609.3342066,391.7546297,610.5635779,-37.91491455,145.1309055,1.237949471,
402.4882483,607.9984402,402.6390957,609.2254237,145.131027,-37.91493959,TRUE,139327110#0,1,61.33061492,FALSE,402.4882483,607.9984402,402.6323084,609.2262582,-37.91492856,145.1310289,1.236240378,
410.3984391,607.0271961,410.5487578,608.2581517,145.1311167,-37.91494977,TRUE,139327110#0,1,69.29831333,FALSE,410.3984391,607.0271961,410.541088,608.2590883,-37.9149387,145.1311186,1.240123818,
420.3874833,605.80069,420.5455439,606.9414261,145.13123,-37.91496262,TRUE,:cluster_10216473063_27606983_563623059_563623079_#4more_17,1,5.891654876,TRUE,420.3874833,605.80069,420.5458997,606.9413768,-37.91495238,145.1312321,1.151634563,
432.3615568,604.3304261,432.4939411,605.2858543,145.1313658,-37.91497803,TRUE,:cluster_10216473063_27606983_563623059_563623079_#4more_17,1,17.95494052,TRUE,432.3615568,604.3304261,432.4950256,605.2857041,-37.91496945,145.1313676,0.964556829,
445.0737543,602.6028394,445.2015411,603.5250872,145.13151,-37.91499589,TRUE,:cluster_10216473063_27606983_563623059_563623079_#4more_17,1,30.784729,TRUE,445.0737543,602.6028394,445.2034005,603.5248296,-37.91498761,145.1315117,0.931060736,
459.1254683,600.6928887,459.2473944,601.5885712,145.1316693,-37.91501563,TRUE,1209622645,1,4.014354238,FALSE,459.1254683,600.6928887,459.2476694,601.5885337,-37.91500758,145.1316709,0.903943126,
472.8766868,598.7654706,473.0060322,599.7156559,145.1318253,-37.91503548,TRUE,1209622645,1,17.90084372,FALSE,472.8766868,598.7654706,473.0072586,599.7154889,-37.91502694,145.131827,0.958949329,
484.7584873,597.0927234,484.8952261,598.0972214,145.13196,-37.91505269,TRUE,1209622645,1,29.90051758,FALSE,484.7584873,597.0927234,484.8972746,598.0969426,-37.91504367,145.1319618,1.013764296,
499.8681458,594.8345249,500.0317981,596.0367327,145.1321313,-37.91507576,TRUE,1209622645,1,45.17774574,FALSE,499.8681458,594.8345249,500.0348933,596.0363114,-37.91506496,145.1321334,1.21329943,
513.5289575,592.779289,513.7187568,594.1735748,145.1322861,-37.91509674,TRUE,1209622645,1,58.99188998,FALSE,513.5289575,592.779289,513.7227983,594.1730247,-37.91508422,145.1322887,1.407150815,
526.8795719,590.7495688,526.8656885,590.6561407,145.1324375,-37.91511743,TRUE,569766862#0,0,7.576641916,FALSE,526.8795719,590.7495688,526.8643488,590.6563398,-37.91511827,145.1324373,0.094463724,
540.3967226,588.6807569,540.3915863,588.6461923,145.1325907,-37.91513851,TRUE,569766862#0,0,21.24861943,FALSE,540.3967226,588.6807569,540.3878291,588.6467506,-37.91513881,145.1325906,0.035150007,
553.6025149,586.6595761,553.6059275,586.6825412,145.1327404,-37.9151591,TRUE,569766862#0,0,34.60567553,FALSE,553.6025149,586.6595761,553.5998085,586.6834505,-37.91515889,145.1327404,0.024027257,
568.2650039,584.4355105,568.274991,584.5027183,145.1329066,-37.91518178,TRUE,569766862#0,0,49.43316489,FALSE,568.2650039,584.4355105,568.2662502,584.5040172,-37.91518116,145.1329067,0.068518054,
581.9230015,582.3854331,581.9353177,582.4683274,145.1330615,-37.91520271,TRUE,569766862#0-AddedOffRampEdge,1,4.70624139,FALSE,581.9230015,582.3854331,581.9351405,582.4683537,-37.91520197,145.1330616,0.083804421,
602.0353522,579.409638,602.0458607,579.4803654,145.1332895,-37.91523315,TRUE,569766862#0-AddedOffRampEdge,1,25.03677014,FALSE,602.0353522,579.409638,602.0449183,579.4805054,-37.91523251,145.1332896,0.071510178,
618.082871,577.0688559,618.0870548,577.0970147,145.1334714,-37.91525713,TRUE,569766862#0-AddedOffRampEdge,1,41.25343608,FALSE,618.082871,577.0688559,618.085502,577.0972454,-37.91525688,145.1334715,0.028511153,
632.9228195,574.9159474,632.9194492,574.8932637,145.1336397,-37.9152792,TRUE,569766862#0-AddedOffRampEdge,1,56.24807956,FALSE,632.9228195,574.9159474,632.9173321,574.8935782,-37.9152794,145.1336396,0.02303242,
648.2830212,572.7384706,648.2644318,572.6133539,145.1338138,-37.91530159,TRUE,569766862#0-AddedOffRampEdge,1,71.7609182,FALSE,648.2830212,572.7384706,648.2617308,572.6137552,-37.91530271,145.1338136,0.126519649,
664.001647,570.5101537,663.9674875,570.2802427,145.1339921,-37.9153245,TRUE,569766862#0-AddedOffRampEdge,1,87.63574701,FALSE,664.001647,570.5101537,663.964189,570.2807327,-37.91532655,145.1339916,0.232458755,
679.9349614,568.2513561,679.9898599,572.1172718,145.1341727,-37.91534772,TRUE,569766862#1,0,6.651544454,FALSE,679.9349614,568.2513561,680.0568401,568.7798787,-37.91534298,145.1341742,0.542393369,
695.3315718,566.1292524,695.29,571.9,145.1343473,-37.91536961,TRUE,569766862#1,1,21.93664801,FALSE,695.3315718,566.1292524,695.2911726,565.0061557,-37.91537972,145.1343466,1.123823102,
712.1816256,583.009249,712.4920248,582.644695,145.1345427,-37.91522059,TRUE,44348588#1,0,3.601391279,FALSE,712.1816256,583.009249,712.4920796,582.6447417,-37.91522393,145.1345462,0.47879773,
721.9415524,590.9549606,720.9977609,591.3118565,145.1346555,-37.91515077,TRUE,:563629429_0,0,8.792130695,TRUE,721.9415524,590.9549606,721.0015175,591.3217906,-37.9151473,145.1346449,1.009073807,
726.2816467,608.5926976,725.52978,608.7869759,145.1347089,-37.91499267,TRUE,139332152#2,0,17.90547586,FALSE,726.2816467,608.5926976,725.5295488,608.7860811,-37.91499079,145.1347004,0.776561965,
730.5125743,622.1027676,729.067024,622.4762899,145.1347601,-37.91487173,TRUE,139332152#2,0,32.04367874,FALSE,730.5125743,622.1027676,729.0666103,622.4746887,-37.91486812,145.1347437,1.49302956,
735.4029871,635.3939309,736.0502533,635.1871314,145.1348187,-37.91475288,TRUE,:616063777_1,1,6.796508962,TRUE,735.4029871,635.3939309,736.0684559,635.2441041,-37.91475435,145.1348262,0.682126676,
739.5314507,648.1933462,739.7104541,648.1926244,145.1348686,-37.91463832,TRUE,139332152#3,1,3.244599702,FALSE,739.5314507,648.1933462,739.6694665,647.8606044,-37.91464135,145.1348701,0.360229738,
741.5581955,659.7459804,736.416157,659.6874151,145.1348942,-37.91453462,TRUE,:92052896_0,0,7.668409851,TRUE,741.5581955,659.7459804,739.8135752,657.9670552,-37.91455033,145.134874,2.491640957,
740.9206198,671.4137913,738.2192184,673.375758,145.1348896,-37.9144294,TRUE,:9141044985_1,0,3.626880115,TRUE,740.9206198,671.4137913,738.2189645,673.3754084,-37.91441124,145.1348594,3.33869481,
743.9278008,684.2524706,746.3076762,680.7210426,145.1349268,-37.91431429,TRUE,:579272_0,0,4.145447691,TRUE,743.9278008,684.2524706,744.9067306,684.6927439,-37.9143105,145.134938,1.073379799,
760.7876972,676.5072715,760.5121466,676.2929544,145.1351167,-37.9143871,TRUE,:579273_0,0,4.843648315,TRUE,760.7876972,676.5072715,761.745976,676.3649264,-37.91438855,145.1351276,0.968793273,
774.5191335,670.0097849,774.343402,669.3966897,145.1352714,-37.9144481,TRUE,988996007#0,0,7.531481758,FALSE,774.5191335,670.0097849,774.3499462,669.394814,-37.91445361,145.1352693,0.637819413,
791.1169344,662.0290637,791.3832449,665.2913678,145.1354583,-37.91452299,TRUE,:cluster_13391064294_588089890_588090168_13,0,5.438641611,TRUE,791.1169344,662.0290637,790.5836106,662.1375546,-37.91452191,145.1354522,0.544246736,
801.7602221,664.6676477,801.6942605,664.2400343,145.1355799,-37.91450113,TRUE,630680457#0,0,4.003338157,FALSE,801.7602221,664.6676477,801.6965425,664.2396823,-37.91450498,145.1355791,0.432677128,
815.2859447,662.5860856,815.223308,662.1742497,145.1357332,-37.91452232,TRUE,630680457#1,0,2.290595579,FALSE,815.2859447,662.5860856,815.2145538,662.1755812,-37.91452601,145.1357323,0.41666599,
827.672594,659.9903737,827.7129742,660.2571715,145.1358735,-37.91454794,TRUE,630680457#3,0,0.286033384,FALSE,827.672594,659.9903737,827.7128125,660.2571959,-37.91454554,145.135874,0.269836319,
839.3732142,658.9479749,839.3032356,658.4912227,145.1360063,-37.91455944,TRUE,:cluster_588089887_588090135_12,0,7.565577896,TRUE,839.3732142,658.9479749,839.7301321,658.0123034,-37.91456793,145.1360101,1.001434718,
853.6474069,657.189423,853.5139988,656.3135296,145.1361682,-37.91457785,TRUE,:588090138_11,0,7.299734351,TRUE,853.6474069,657.189423,852.2095787,657.4620058,-37.91457513,145.1361519,1.463438173,
869.6045601,656.4155765,869.2419402,653.947541,145.1363494,-37.91458769,TRUE,:cluster_588089885_588090142_611527863_3,0,2.299657015,TRUE,869.6045601,656.4155765,870.7599807,656.6608862,-37.91458569,145.1363626,1.181174707,
877.0090071,653.4704876,876.9153799,652.8204993,145.136433,-37.91461556,TRUE,630680457#7,0,0.136505018,FALSE,877.0090071,653.4704876,876.9151105,652.8205381,-37.9146214,145.1364318,0.656696981,
882.8800578,654.4327002,883.6030617,652.6203704,145.1364999,-37.91460795,TRUE,:92044229_3,0,3.274514932,TRUE,882.8800578,654.4327002,883.6028991,652.6203055,-37.9146244,145.1365078,1.95122375,
890.466649,664.6364724,888.4043261,665.0390306,145.1365885,-37.9145174,TRUE,630680455#1,0,14.95950095,FALSE,890.466649,664.6364724,891.5440461,664.4275963,-37.91451947,145.1366007,1.097457842,
890.9195791,671.180511,889.6514398,671.4280473,145.1365952,-37.91445853,TRUE,-630680455#1,0,14.88234694,FALSE,890.9195791,671.180511,889.6511727,671.4266788,-37.91445608,145.1365808,1.292073313,
893.7737588,682.7329692,891.974759,683.1072709,145.1366302,-37.91435497,TRUE,:588089836_0,0,5.872539203,TRUE,893.7737588,682.7329692,895.108483,682.4516895,-37.91435775,145.1366454,1.364040631,
897.6162096,696.2133029,894.9374622,696.8085801,145.136677,-37.91423423,TRUE,630680455#0,0,2.870201746,FALSE,897.6162096,696.2133029,898.0604111,696.1174712,-37.91423517,145.136682,0.454421244,
899.1797822,703.8550323,896.5932676,704.4117564,145.1366965,-37.91416567,TRUE,10585186,0,28.25785467,FALSE,899.1797822,703.8550323,899.722159,703.7352007,-37.91416685,145.1367027,0.555456712,
901.5697744,713.2001936,898.6214904,713.8347854,145.1367258,-37.91408192,TRUE,10585186,0,18.61797652,FALSE,901.5697744,713.2001936,901.7512041,713.1591185,-37.91408232,145.1367279,0.186021242,
903.8173563,724.565789,901.0590325,725.1594936,145.136754,-37.91397994,TRUE,10585186,0,7.032697336,FALSE,903.8173563,724.565789,904.1897261,724.4848548,-37.91398074,145.1367582,0.381063741,
906.4685024,734.4785329,903.19,735.03,145.1367864,-37.91389112,TRUE,:cluster_611527850_92044126_0,0,2.83620784,TRUE,906.4685024,734.4785329,907.1002201,733.7099924,-37.91389816,145.1367934,0.994847611,
908.7032693,747.6259153,902.58,744.72,145.1368148,-37.91377309,TRUE,:cluster_611527850_92044126_13,0,16.72095156,TRUE,908.7032693,747.6259153,909.2626039,747.3054729,-37.91377608,145.136821,0.644622764,
898.480271,749.6977424,897.9719468,749.1799609,145.136699,-37.91375258,TRUE,:92044125_0,0,1.722526172,TRUE,898.480271,749.6977424,898.121264,748.6890725,-37.91376161,145.1366947,1.070654502,
886.7105609,756.1438954,886.4763463,755.3649646,145.1365666,-37.9136924,TRUE,-10585181#6,0,4.9028546,FALSE,886.7105609,756.1438954,886.4818589,755.363307,-37.91369939,145.1365638,0.813401996,
879.7532188,758.3085604,879.4870625,757.3614182,145.136488,-37.91367164,TRUE,:588089830_1,0,5.548209532,TRUE,879.7532188,758.3085604,879.4886767,757.3609646,-37.91368013,145.1364848,0.983829403,
872.2421782,760.1186026,872.0484145,759.3687637,145.136403,-37.91365399,TRUE,-10585181#5,0,3.795054731,FALSE,872.2421782,760.1186026,872.0456393,759.3694808,-37.9136607,145.1364006,0.77447465,
862.0762073,762.6195013,861.9354893,762.1050544,145.136288,-37.91362963,TRUE,:588089828_1,0,8.431785201,TRUE,862.0762073,762.6195013,861.9369837,762.1046456,-37.91363424,145.1362863,0.533347493,
853.3216574,763.389862,853.6220987,764.4626978,145.1361886,-37.91362111,TRUE,:588089826_0,0,2.630780666,TRUE,853.3216574,763.389862,853.0162784,763.7118571,-37.91361815,145.1361852,0.443776021,
845.168955,768.2360461,844.8107341,766.9155455,145.136097,-37.91357599,TRUE,-10585181#3,0,1.738814335,FALSE,845.168955,768.2360461,844.8118384,766.915246,-37.91358782,145.1360927,1.368227051,
837.498473,769.5230725,837.3408114,768.9417755,145.1360101,-37.91356301,TRUE,:588089824_1,0,3.63686579,TRUE,837.498473,769.5230725,837.3399473,768.9420099,-37.91356822,145.1360082,0.602299063,
827.8713806,773.6724414,827.3254937,771.6557888,145.1359016,-37.9135239,TRUE,10585181#2,0,1.400418687,FALSE,827.8713806,773.6724414,828.16177,774.7440898,-37.9135143,145.1359051,1.110295634,
815.9660618,775.6707325,815.7392977,774.8700591,145.1357667,-37.91350375,TRUE,-10585181#1,0,1.247930872,FALSE,815.9660618,775.6707325,815.7392957,774.8700596,-37.91351092,145.1357639,0.832165814,
809.8181155,777.3286818,809.6131789,776.6050787,145.1356971,-37.91348771,TRUE,-10585181#1,0,7.615014772,FALSE,809.8181155,777.3286818,809.6131668,776.6050821,-37.91349419,145.1356946,0.752064128,
802.8747846,779.2540613,802.6814084,778.5866013,145.1356186,-37.91346911,TRUE,-10585181#1,0,14.82448776,FALSE,802.8747846,779.2540613,802.6813848,778.5866081,-37.91347509,145.1356163,0.694908053,
795.1016599,781.7436347,794.9118586,781.3965207,145.1355308,-37.91344529,TRUE,:cluster_579315_585131983_585132024_92043943_0,0,1.249079746,TRUE,795.1016599,781.7436347,795.2156583,780.4413075,-37.91345704,145.1355318,1.307307066,
790.3101545,784.4668214,790.0457271,784.1919364,145.1354769,-37.91341989,TRUE,:cluster_579315_585131983_585132024_92043943_1,0,7.387533193,TRUE,790.3101545,784.4668214,790.0481664,784.18959,-37.91342234,145.1354739,0.381438137,
782.776669,789.0221753,785.7858295,790.0548094,145.1353923,-37.9133775,TRUE,:cluster_579315_585131983_585132024_92043943_6,0,30.87247942,TRUE,782.776669,789.0221753,782.6767005,789.0869644,-37.9133769,145.1353912,0.119127335,
793.3967388,809.4368589,794.5041432,808.7699824,145.1355177,-37.91319551,TRUE,:585132146_2,0,4.329671748,TRUE,793.3967388,809.4368589,794.5035888,808.7690617,-37.91320173,145.1355302,1.292698737,
800.2845003,819.6270833,801.0512319,819.1410947,145.1355984,-37.91310496,TRUE,-1209653401,0,11.28243653,FALSE,800.2845003,819.6270833,801.0501673,819.1394151,-37.91310949,145.1356069,0.907780964,
805.4369479,827.3882689,806.037415,827.0076662,145.1356587,-37.91303597,TRUE,-1209653401,0,20.59449316,FALSE,805.4369479,827.3882689,806.0354717,827.0046004,-37.91303953,145.1356654,0.710937642,
808.7954472,835.198677,810.5316909,834.0981685,145.1356987,-37.91296622,TRUE,-1209653401,0,28.9878777,FALSE,808.7954472,835.198677,810.5289557,834.0938532,-37.91297648,145.1357181,2.055647628,
816.0292122,847.2270003,818.0439072,845.949997,145.1357837,-37.91285917,TRUE,-1209653401,0,43.01748365,FALSE,816.0292122,847.2270003,818.0398481,845.9435932,-37.91287109,145.1358062,2.385328219,
822.5772049,856.0953716,820.4189502,856.9715699,145.1358601,-37.91278046,TRUE,-73530943#10,1,9.098421331,FALSE,822.5772049,856.0953716,822.4824498,856.1401903,-37.91278004,145.1358591,0.10482002,
824.7399559,865.214302,823.9031444,865.5540168,145.1358868,-37.9126987,TRUE,:9263162781_11,0,6.068746845,TRUE,824.7399559,865.214302,825.968286,864.7108038,-37.91270346,145.1359006,1.327518418,
828.850454,874.3713899,827.6849977,874.8463133,145.1359356,-37.91261695,TRUE,-73530943#9,1,6.679065847,FALSE,828.850454,874.3713899,829.7463238,873.9969245,-37.91262049,145.1359457,0.970982483,
828.9681083,878.5281864,829.0866496,878.4851237,145.1359379,-37.91257953,TRUE,-73530943#9,0,10.60814697,FALSE,828.9681083,878.5281864,829.0924405,878.5010645,-37.91257979,145.1359393,0.127255995,
833.6325484,890.9675075,833.6224824,890.9711641,145.1359938,-37.91246831,TRUE,-73530943#9,0,23.91380873,FALSE,833.6325484,890.9675075,833.6355367,891.0070995,-37.91246796,145.1359938,0.039704611,
838.1765216,900.0909357,837.1026682,900.4850986,145.1360475,-37.91238694,TRUE,:94406216_12,0,6.768087297,TRUE,838.1765216,900.0909357,839.1958034,899.7222459,-37.91239045,145.136059,1.083913099,
844.011745,909.452055,840.8558474,910.6282608,145.136116,-37.91230367,TRUE,-73530943#8,1,5.685120241,FALSE,844.011745,909.452055,842.9437508,909.847788,-37.91229991,145.1361039,1.138953952,
848.5066586,919.0572531,844.4392609,920.494727,145.1361693,-37.91221795,TRUE,:579314_0,1,0.204114663,TRUE,848.5066586,919.0572531,849.5522037,918.6874735,-37.91222147,145.1361811,1.10900925,
851.6565402,932.2482302,848.7071639,933.2357,145.1362081,-37.91209969,TRUE,-73530943#7,1,13.31723118,FALSE,851.6565402,932.2482302,850.8174556,932.5284308,-37.91209702,145.1361986,0.884632929,
856.5206012,940.5459321,851.695542,942.1613924,145.1362653,-37.91202582,TRUE,73530943#7,1,48.86630707,FALSE,856.5206012,940.5459321,856.8416194,940.4432346,-37.9120268,145.1362689,0.337045156,
859.8890609,955.4278488,856.515406,956.5573697,145.136307,-37.91189237,TRUE,-73530943#7,1,37.91008823,FALSE,859.8890609,955.4278488,858.6242744,955.8492841,-37.91188834,145.1362927,1.333151439,
864.3422803,967.4502074,860.5837142,968.708599,145.1363603,-37.91178487,TRUE,73530943#7,1,20.87341754,FALSE,864.3422803,967.4502074,865.7312683,966.9870852,-37.91178929,145.136376,1.464161818,
867.8318063,977.4898228,863.9579628,978.78681,145.1364023,-37.91169506,TRUE,73530943#7,1,10.24632848,FALSE,867.8318063,977.4898228,869.1060929,977.0640679,-37.91169912,145.1364167,1.343530211,
866.9945742,983.6768763,865.736241,984.0981742,145.1363942,-37.91163917,TRUE,-73530943#7,1,66.95217343,FALSE,866.9945742,983.6768763,867.8434674,983.3892404,-37.91164191,145.1364038,0.896300184,
867.7545691,987.1500302,866.8584701,987.4500498,145.1364036,-37.91160802,TRUE,-73530943#7,1,70.48676851,FALSE,867.7545691,987.1500302,868.9654982,986.7410175,-37.91161192,145.1364173,1.278139538,
870.3571849,1000.11233,869.4582502,1000.24184,145.1364361,-37.91149172,TRUE,-73530943#6,1,6.644198493,FALSE,870.3571849,1000.11233,871.6577673,999.9262535,-37.91149363,145.1364509,1.313826138,
871.471699,1011.031408,871.0220437,1011.09619,145.1364513,-37.91139356,TRUE,-73530943#6,0,17.61392908,FALSE,871.471699,1011.031408,871.0217175,1011.093926,-37.91139292,145.1364462,0.454303692,
873.2308034,1022.866075,872.7281718,1022.93849,145.136474,-37.91128727,TRUE,-73530943#6,0,29.57694503,FALSE,873.2308034,1022.866075,872.727624,1022.934687,-37.91128656,145.1364683,0.507835762,
875.7222179,1035.867199,874.6026408,1036.028038,145.1365053,-37.9111706,TRUE,-73530943#5,1,3.667896845,FALSE,875.7222179,1035.867199,876.8115756,1035.710623,-37.91117221,145.1365176,1.10055266,
876.9572472,1049.467435,876.5419172,1049.527101,145.1365224,-37.91104831,TRUE,-73530943#5,0,17.31066468,FALSE,876.9572472,1049.467435,876.5415797,1049.524752,-37.91104772,145.1365177,0.419600648,
